Nr;Color;Sensor0;Red0;Green0;Blue0;Intensity0;Sensor1;Red1;Green1;Blue1;Intensity1
141958;Red;0;31;39;30;10;1;35;37;29;11
141959;Red;0;31;39;30;10;1;35;37;29;11
141960;Red;0;31;39;30;10;1;35;37;29;11
141961;Red;0;31;39;30;10;1;35;37;29;11
141962;Red;0;31;39;30;10;1;35;37;29;11
141963;Red;0;31;39;30;11;1;35;37;29;11
141964;Red;0;31;39;30;10;1;35;37;29;11
141965;Red;0;31;39;30;10;1;35;37;29;11
141966;Red;0;31;39;30;10;1;35;37;29;11
141967;Red;0;31;39;30;10;1;35;37;29;11
141968;Red;0;31;39;30;10;1;35;37;29;11
141969;Red;0;31;39;30;10;1;35;37;29;11
141970;Red;0;32;39;30;10;1;35;37;29;11
141971;Red;0;31;39;30;10;1;35;37;29;11
141972;Red;0;31;39;30;10;1;35;37;29;11
141973;Red;0;31;39;30;10;1;35;34;29;11
141974;Red;0;25;39;30;10;1;35;37;29;11
141975;Red;0;31;39;30;10;1;35;37;29;11
141976;Red;0;31;39;30;10;1;35;37;29;11
141977;Red;0;31;39;30;10;1;35;37;29;11
141978;Red;0;31;39;30;10;1;35;37;29;11
141979;Red;0;31;39;30;10;1;35;37;29;11
141980;Red;0;31;39;30;10;1;35;37;29;11
141981;Red;0;31;39;30;10;1;35;40;29;11
141982;Red;0;31;39;30;10;1;35;37;29;11
141983;Red;0;31;39;30;10;1;35;37;29;11
141984;Red;0;32;39;30;10;1;35;37;29;11
141985;Red;0;31;40;30;10;1;35;37;29;11
141986;Red;0;31;39;30;10;1;29;37;29;11
141987;Red;0;31;39;30;10;1;35;37;29;11
141988;Red;0;31;39;30;10;1;35;37;29;11
141989;Red;0;31;39;30;10;1;35;37;29;11
141990;Red;0;31;39;30;10;1;35;37;29;11
141991;Red;0;31;39;30;10;1;35;37;29;11
141992;Red;0;31;39;30;10;1;35;37;29;11
141993;Red;0;31;39;30;10;1;35;37;29;11
141994;Red;0;31;39;30;10;1;35;37;29;11
141995;Red;0;31;39;30;10;1;35;37;29;11
141996;Red;0;31;39;30;10;1;35;37;29;11
141997;Red;0;31;39;30;10;1;35;37;29;11
141998;Red;0;31;39;30;10;1;35;37;29;11
141999;Red;0;31;39;30;10;1;35;37;29;11
142000;Red;0;31;39;30;10;1;35;37;29;11
142001;Red;0;32;39;30;10;1;35;37;29;11
142002;Red;0;31;39;30;10;1;35;37;29;11
142003;Red;0;31;39;30;10;1;35;37;29;11
142004;Red;0;31;39;30;10;1;35;37;29;11
142005;Red;0;31;39;30;10;1;35;37;29;11
142006;Red;0;31;39;30;10;1;35;37;29;11
142007;Red;0;32;39;30;10;1;35;37;29;11
142008;Red;0;32;39;30;10;1;35;37;29;11
142009;Red;0;31;39;30;16;1;35;37;29;11
142010;Red;0;31;39;30;10;1;35;37;29;11
142011;Red;0;31;39;30;10;1;35;37;29;11
142012;Red;0;31;40;30;10;1;35;37;29;11
142013;Red;0;31;39;30;16;1;35;37;29;11
142014;Red;0;31;39;30;10;1;35;37;29;11
142015;Red;0;31;39;30;10;1;35;37;29;11
142016;Red;0;31;39;30;10;1;35;37;29;11
142017;Red;0;31;39;30;10;1;35;37;29;10
142018;Red;0;32;39;30;10;1;35;37;29;11
142019;Red;0;31;39;30;10;1;35;37;29;11
142020;Red;0;31;39;30;10;1;35;37;29;11
142021;Red;0;31;39;30;10;1;35;37;29;17
142022;Red;0;31;39;30;10;1;35;37;29;11
142023;Red;0;31;39;30;10;1;30;37;29;11
142024;Red;0;31;39;30;10;1;35;37;29;11
142025;Red;0;32;39;30;10;1;35;37;29;11
142026;Red;0;31;39;35;10;1;35;37;29;11
142027;Red;0;32;39;30;10;1;35;37;29;11
142028;Red;0;31;39;30;10;1;35;37;29;11
142029;Red;0;32;39;30;10;1;35;37;29;11
142030;Red;0;31;39;30;10;1;35;37;29;11
142031;Red;0;31;39;30;10;1;35;37;29;11
142032;Red;0;31;39;30;10;1;35;37;27;11
142033;Red;0;31;39;30;10;1;35;37;29;11
142034;Red;0;31;39;30;10;1;35;37;29;11
142035;Red;0;31;38;30;10;1;35;37;29;11
142036;Red;0;31;39;30;10;1;35;37;29;11
142037;Red;0;31;39;30;10;1;35;37;29;11
142038;Red;0;31;39;30;10;1;35;37;29;11
142039;Red;0;31;39;30;10;1;35;37;29;11
142040;Red;0;31;39;30;11;1;35;37;29;11
142041;Red;0;32;39;30;10;1;35;37;29;11
142042;Red;0;32;39;30;10;1;35;37;29;11
142043;Red;0;32;39;30;10;1;35;37;29;11
142044;Red;0;31;39;30;10;1;35;36;29;11
142045;Red;0;31;39;30;10;1;35;37;29;11
142046;Red;0;31;39;30;10;1;35;36;29;11
142047;Red;0;32;39;30;10;1;35;37;29;11
142048;Red;0;32;39;30;10;1;35;37;29;11
142049;Red;0;31;39;30;10;1;35;36;29;11
142050;Red;0;31;39;30;10;1;35;36;28;11
142051;Red;0;31;40;30;10;1;35;36;28;11
142052;Red;0;32;39;30;10;1;35;36;28;11
142053;Red;0;31;40;30;10;1;35;36;28;11
142054;Red;0;32;39;30;10;1;35;36;28;11
142055;Red;0;31;39;30;10;1;35;36;28;11
142056;Red;0;32;39;30;10;1;35;36;28;11
142057;Red;0;32;40;30;10;1;35;36;28;11
142058;Red;0;32;40;30;10;1;35;36;29;11
142059;Red;0;32;39;30;11;1;34;36;28;11
142060;Red;0;32;39;30;10;1;35;36;28;11
142061;Red;0;31;39;30;10;1;35;36;28;11
142062;Red;0;31;40;30;10;1;35;36;28;11
142063;Red;0;32;40;30;11;1;35;36;28;11
142064;Red;0;31;40;30;10;1;35;36;28;11
142065;Red;0;32;40;30;10;1;35;36;28;11
142066;Red;0;32;39;30;10;1;35;36;28;11
142067;Red;0;32;39;30;10;1;35;36;28;11
142068;Red;0;32;40;30;10;1;35;36;28;11
142069;Red;0;32;40;30;10;1;35;36;28;11
142070;Red;0;32;39;30;10;1;35;36;28;11
142071;Red;0;31;39;30;10;1;35;36;28;11
142072;Red;0;31;39;30;10;1;34;36;28;11
142073;Red;0;31;39;30;10;1;34;36;28;11
142074;Red;0;32;40;30;10;1;35;36;28;11
142075;Red;0;32;40;30;10;1;34;36;28;11
142076;Red;0;32;40;30;10;1;35;36;28;11
142077;Red;0;32;39;30;10;1;35;36;28;11
142078;Red;0;31;39;30;10;1;35;36;28;11
142079;Red;0;32;40;30;10;1;34;36;28;11
142080;Red;0;31;39;30;10;1;35;36;28;11
142081;Red;0;31;40;30;10;1;34;36;28;11
142082;Red;0;32;40;30;10;1;35;36;28;11
142083;Red;0;31;39;30;10;1;34;36;28;11
142084;Red;0;32;39;30;11;1;34;33;28;11
142085;Red;0;31;39;30;11;1;34;36;28;11
142086;Red;0;32;40;30;10;1;35;36;28;11
142087;Red;0;32;39;30;10;1;35;36;28;11
142088;Red;0;32;39;30;10;1;35;36;28;11
142089;Red;0;31;39;30;10;1;39;36;28;11
142090;Red;0;31;39;30;10;1;35;36;28;11
142091;Red;0;31;40;30;10;1;34;36;28;11
142092;Red;0;32;39;30;10;1;35;36;28;11
142093;Red;0;32;40;30;10;1;35;36;28;11
142094;Red;0;31;39;30;10;1;35;36;28;11
142095;Red;0;32;39;30;10;1;35;36;28;11
142096;Red;0;32;39;30;10;1;35;36;28;11
142097;Red;0;32;40;30;10;1;35;36;28;11
142098;Red;0;32;40;30;10;1;35;36;28;11
142099;Red;0;32;40;30;10;1;35;36;28;11
142100;Red;0;31;39;30;10;1;35;36;28;11
142101;Red;0;32;39;30;10;1;35;36;28;11
142102;Red;0;32;39;30;10;1;35;36;28;11
142103;Red;0;32;39;30;10;1;35;36;28;11
142104;Red;0;31;39;30;11;1;35;36;28;11
142105;Red;0;31;39;30;10;1;35;36;29;11
142106;Red;0;32;39;30;10;1;35;36;28;11
142107;Red;0;32;40;30;10;1;35;36;28;11
142108;Red;0;32;40;30;5;1;35;36;28;11
142109;Red;0;31;40;30;10;1;35;37;29;11
142110;Red;0;32;39;30;10;1;35;37;28;11
142111;Red;0;32;39;30;10;1;35;36;28;11
142112;Red;0;31;39;30;10;1;35;36;28;11
142113;Red;0;32;39;30;10;1;35;36;29;11
142114;Red;0;32;40;30;11;1;35;36;28;11
142115;Red;0;32;40;30;10;1;35;36;28;11
142116;Red;0;32;39;30;10;1;35;36;28;11
142117;Red;0;31;39;30;10;1;35;36;28;11
142118;Red;0;32;39;30;11;1;35;36;29;11
142119;Red;0;32;39;30;10;1;35;36;29;11
142120;Red;0;32;40;30;10;1;35;36;28;11
142121;Red;0;32;40;30;10;1;35;36;29;11
142122;Red;0;31;39;30;10;1;35;36;28;11
142123;Red;0;32;39;30;10;1;35;36;28;11
142124;Red;0;32;39;30;10;1;35;36;28;11
142125;Red;0;32;39;30;10;1;35;36;29;11
142126;Red;0;32;40;30;10;1;35;36;28;11
142127;Red;0;32;39;30;10;1;35;36;28;11
142128;Red;0;31;39;30;10;1;35;36;28;11
142129;Red;0;31;39;30;10;1;35;36;28;11
142130;Red;0;32;39;30;10;1;35;36;28;11
142131;Red;0;36;40;30;10;1;35;36;28;11
142132;Red;0;32;40;30;10;1;35;36;28;11
142133;Red;0;32;39;30;10;1;34;36;28;11
142134;Red;0;32;39;30;10;1;34;36;28;11
142135;Red;0;32;40;30;10;1;34;36;28;11
142136;Red;0;32;40;30;10;1;34;36;28;11
142137;Red;0;32;40;30;10;1;34;36;28;11
142138;Red;0;32;40;30;10;1;34;36;28;11
142139;Red;0;32;39;30;10;1;34;36;28;11
142140;Red;0;32;39;30;10;1;34;35;28;11
142141;Red;0;31;40;30;10;1;34;36;28;11
142142;Red;0;32;39;30;10;1;34;36;28;11
142143;Red;0;32;40;30;11;1;34;36;28;11
142144;Red;0;32;40;30;10;1;34;35;28;11
142145;Red;0;31;39;30;10;1;34;35;28;11
142146;Red;0;31;39;30;10;1;34;35;28;11
142147;Red;0;32;40;30;10;1;34;35;28;11
142148;Red;0;32;40;30;11;1;34;35;28;10
142149;Red;0;32;40;30;10;1;34;35;28;10
142150;Red;0;32;39;30;10;1;34;35;27;10
142151;Red;0;32;39;30;10;1;34;35;28;11
142152;Red;0;31;40;31;11;1;34;35;28;11
142153;Red;0;32;40;30;11;1;34;35;28;11
142154;Red;0;32;40;30;10;1;34;35;28;11
142155;Red;0;32;40;30;11;1;34;35;28;10
142156;Red;0;31;39;30;10;1;34;35;27;10
142157;Red;0;32;39;30;10;1;34;35;27;10
142158;Red;0;32;40;30;10;1;34;35;28;11
142159;Red;0;32;40;30;10;1;34;35;28;11
142160;Red;0;32;40;30;11;1;34;35;28;10
142161;Red;0;32;39;30;10;1;34;35;28;11
142162;Red;0;32;39;30;10;1;34;35;28;11
142163;Red;0;32;39;31;11;1;34;35;28;10
142164;Red;0;32;40;30;11;1;34;35;28;11
142165;Red;0;32;39;30;10;1;34;35;28;10
142166;Red;0;32;40;30;10;1;34;35;28;11
142167;Red;0;31;39;30;10;1;34;35;28;10
142168;Red;0;31;39;30;10;1;34;35;28;11
142169;Red;0;32;40;30;11;1;34;35;28;11
142170;Red;0;32;40;30;10;1;34;35;28;11
142171;Red;0;32;39;30;10;1;34;35;28;11
142172;Red;0;32;40;30;10;1;34;35;28;11
142173;Red;0;32;39;30;10;1;34;35;27;10
142174;Red;0;31;39;30;10;1;34;35;28;11
142175;Red;0;31;40;30;10;1;34;35;28;11
142176;Red;0;32;40;30;10;1;34;35;28;11
142177;Red;0;32;39;30;10;1;34;36;28;11
142178;Red;0;32;39;30;10;1;34;35;28;10
142179;Red;0;32;39;30;10;1;34;35;28;11
142180;Red;0;32;39;30;10;1;34;35;28;11
142181;Red;0;32;40;30;10;1;34;35;28;11
142182;Red;0;32;40;30;11;1;34;36;28;11
142183;Red;0;32;40;30;10;1;34;35;28;11
142184;Red;0;32;39;30;10;1;34;35;28;11
142185;Red;0;31;39;30;10;1;34;35;28;11
142186;Red;0;32;40;30;10;1;34;36;28;11
142187;Red;0;32;40;30;11;1;34;35;28;11
142188;Red;0;32;40;30;10;1;34;36;28;11
142189;Red;0;32;40;30;10;1;34;36;28;11
142190;Red;0;31;39;30;10;1;34;35;28;11
142191;Red;0;32;39;30;10;1;34;35;28;11
142192;Red;0;32;40;30;10;1;34;35;28;11
142193;Red;0;32;39;30;11;1;34;35;28;11
142194;Red;0;32;40;30;11;1;34;35;28;10
142195;Red;0;31;39;30;10;1;34;35;28;11
142196;Red;0;32;39;30;10;1;34;35;28;11
142197;Red;0;32;40;30;10;1;34;35;28;11
142198;Red;0;32;40;30;10;1;34;35;28;11
142199;Red;0;32;40;30;11;1;34;35;27;11
142200;Red;0;32;40;30;11;1;34;35;28;10
142201;Red;0;31;39;30;10;1;34;35;27;10
142202;Red;0;32;39;30;15;1;34;35;28;11
142203;Red;0;32;40;30;10;1;34;35;28;11
142204;Red;0;32;40;30;11;1;34;35;27;10
142205;Red;0;32;40;30;11;1;34;35;28;11
142206;Red;0;32;39;30;10;1;30;35;27;11
142207;Red;0;32;39;30;10;1;34;35;27;10
142208;Red;0;32;39;30;10;1;32;35;27;10
142209;Red;0;32;40;30;10;1;34;35;28;10
142210;Red;0;32;39;30;10;1;34;35;27;11
142211;Red;0;32;40;30;10;1;34;35;28;10
142212;Red;0;32;39;30;10;1;34;35;27;11
142213;Red;0;32;39;30;10;1;34;35;27;10
142214;Red;0;32;40;30;10;1;34;35;27;11
142215;Red;0;32;40;30;10;1;34;35;27;10
142216;Red;0;32;40;30;10;1;34;35;27;10
142217;Red;0;32;40;30;10;1;34;35;27;10
142218;Red;0;32;39;30;10;1;34;35;27;10
142219;Red;0;32;39;30;10;1;34;35;27;10
142220;Red;0;32;40;30;10;1;34;35;27;11
142221;Red;0;31;39;30;11;1;34;35;27;11
142222;Red;0;32;39;30;11;1;34;35;27;10
142223;Red;0;32;39;30;10;1;34;35;28;10
142224;Red;0;31;39;30;10;1;34;32;27;10
142225;Red;0;32;40;30;10;1;34;35;28;11
142226;Red;0;32;40;30;10;1;34;35;28;11
142227;Red;0;32;39;30;10;1;34;35;28;10
142228;Red;0;32;40;30;10;1;34;35;28;11
142229;Red;0;32;39;30;10;1;34;35;28;10
142230;Red;0;32;39;30;10;1;34;35;28;11
142231;Red;0;32;40;30;10;1;34;36;28;10
142232;Red;0;32;40;30;10;1;34;36;28;11
142233;Red;0;32;39;30;10;1;34;36;28;11
142234;Red;0;31;40;30;10;1;34;35;28;11
142235;Red;0;32;39;30;10;1;37;36;28;11
142236;Red;0;31;39;30;10;1;34;35;28;11
142237;Red;0;31;40;30;11;1;34;36;28;11
142238;Red;0;32;40;30;10;1;34;36;28;11
142239;Red;0;32;40;30;10;1;34;35;28;11
142240;Red;0;32;39;30;10;1;35;35;28;11
142241;Red;0;32;39;30;10;1;34;36;28;11
142242;Red;0;32;40;30;10;1;34;36;28;11
142243;Red;0;32;40;30;11;1;35;36;28;11
142244;Red;0;32;40;30;10;1;34;36;28;11
142245;Red;0;32;39;30;10;1;34;36;28;11
142246;Red;0;32;39;30;10;1;34;36;28;11
142247;Red;0;31;39;30;10;1;34;36;28;11
142248;Red;0;32;40;30;10;1;35;36;28;11
142249;Red;0;32;40;30;10;1;34;36;28;11
142250;Red;0;32;40;30;10;1;35;36;28;11
142251;Red;0;32;39;30;10;1;34;36;28;11
142252;Red;0;24;39;30;10;1;35;36;28;11
142253;Red;0;31;39;30;10;1;34;36;28;11
142254;Red;0;32;40;30;10;1;34;36;28;11
142255;Red;0;32;39;30;10;1;34;36;28;11
142256;Red;0;32;40;30;10;1;34;36;28;11
142257;Red;0;32;39;30;10;1;34;36;28;11
142258;Red;0;31;39;30;10;1;35;36;28;11
142259;Red;0;31;39;30;10;1;34;36;28;11
142260;Red;0;32;40;30;10;1;34;36;28;11
142261;Red;0;32;39;30;10;1;34;36;28;11
142262;Red;0;32;40;30;10;1;35;36;28;11
142263;Red;0;32;39;30;10;1;35;36;28;11
142264;Red;0;32;39;30;10;1;35;36;28;11
142265;Red;0;31;40;30;10;1;34;36;21;11
142266;Red;0;32;45;30;10;1;34;36;28;11
142267;Red;0;32;39;30;10;1;34;36;28;11
142268;Red;0;32;39;30;10;1;34;36;28;11
142269;Red;0;29;39;30;10;1;34;36;28;11
142270;Red;0;31;39;30;10;1;34;36;28;11
142271;Red;0;31;39;30;10;1;34;36;28;11
142272;Red;0;31;39;30;10;1;34;36;28;11
142273;Red;0;32;39;30;10;1;34;36;28;11
142274;Red;0;32;39;30;10;1;34;36;28;11
142275;Red;0;32;39;30;10;1;34;36;28;11
142276;Red;0;32;40;30;11;1;34;36;28;11
142277;Red;0;32;39;30;11;1;34;36;28;3
142278;Red;0;31;40;30;10;1;34;36;28;11
142279;Red;0;32;40;30;10;1;36;35;28;10
142280;Red;0;32;39;30;10;1;34;35;28;11
142281;Red;0;32;39;30;10;1;34;36;28;11
142282;Red;0;32;40;30;10;1;34;36;28;11
142283;Red;0;32;40;30;10;1;34;35;28;11
142284;Red;0;32;40;30;10;1;34;36;28;11
142285;Red;0;32;39;30;10;1;34;35;28;11
142286;Red;0;31;39;30;10;1;34;35;28;11
142287;Red;0;31;40;30;10;1;34;36;28;11
142288;Red;0;32;40;30;11;1;34;36;28;11
142289;Red;0;32;40;30;10;1;34;36;28;11
142290;Red;0;31;39;30;10;1;34;36;28;11
142291;Red;0;31;39;30;10;1;34;35;28;11
142292;Red;0;31;39;30;10;1;34;36;28;11
142293;Red;0;31;40;30;11;1;34;36;28;11
142294;Red;0;32;40;30;11;1;34;36;28;11
142295;Red;0;32;39;30;10;1;34;36;28;11
142296;Red;0;32;40;30;10;1;34;36;28;11
142297;Red;0;32;39;30;10;1;34;36;28;11
142298;Red;0;31;39;30;10;1;34;36;28;11
142299;Red;0;32;39;30;10;1;34;36;28;11
142300;Red;0;32;40;30;6;1;34;36;28;11
142301;Red;0;32;40;30;11;1;34;36;28;11
142302;Red;0;31;39;30;10;1;34;36;28;11
142303;Red;0;32;39;30;10;1;34;36;28;11
142304;Red;0;32;40;30;10;1;34;36;28;11
142305;Red;0;32;40;30;10;1;34;36;28;11
142306;Red;0;32;40;30;10;1;35;36;28;11
142307;Red;0;32;40;30;10;1;35;36;28;11
142308;Red;0;31;39;30;10;1;34;36;28;11
142309;Red;0;31;39;30;10;1;35;36;28;11
142310;Red;0;31;40;30;10;1;35;36;28;11
142311;Red;0;32;40;30;10;1;35;36;28;11
142312;Red;0;32;39;30;10;1;35;36;28;11
142313;Red;0;31;39;30;10;1;35;36;28;11
142314;Red;0;31;39;30;10;1;34;36;28;11
142315;Red;0;31;39;30;10;1;35;36;28;11
142316;Red;0;32;40;30;10;1;34;36;28;11
142317;Red;0;31;40;24;10;1;35;36;28;11
142318;Red;0;31;39;30;10;1;35;36;28;11
142319;Red;0;32;39;30;10;1;35;36;28;11
142320;Red;0;31;39;30;10;1;35;36;28;11
142321;Red;0;31;39;30;10;1;35;36;28;11
142322;Red;0;32;39;30;10;1;35;36;28;11
142323;Red;0;32;40;30;11;1;35;36;28;11
142324;Red;0;32;36;30;10;1;35;36;28;11
142325;Red;0;32;39;30;10;1;35;36;28;11
142326;Red;0;31;39;30;10;1;35;36;28;11
142327;Red;0;31;39;30;10;1;35;36;28;11
142328;Red;0;32;40;30;10;1;35;36;28;11
142329;Red;0;32;40;30;10;1;35;36;35;11
142330;Red;0;31;41;30;10;1;35;36;28;11
142331;Red;0;31;39;30;10;1;35;36;28;11
142332;Red;0;32;40;30;10;1;35;36;28;11
142333;Red;0;39;39;30;11;1;35;36;28;11
142334;Red;0;32;40;30;10;1;35;36;29;11
142335;Red;0;32;40;30;10;1;35;36;28;11
142336;Red;0;32;39;30;10;1;35;36;28;11
142337;Red;0;32;39;30;10;1;35;36;28;5
142338;Red;0;32;39;30;10;1;35;36;28;11
142339;Red;0;32;40;30;10;1;35;36;28;11
142340;Red;0;32;39;30;10;1;35;36;28;11
142341;Red;0;32;39;30;10;1;35;36;28;11
142342;Red;0;31;39;30;10;1;35;36;28;11
142343;Red;0;31;40;30;10;1;35;36;28;11
142344;Red;0;32;40;30;10;1;35;36;28;11
142345;Red;0;32;40;30;10;1;35;36;28;11
142346;Red;0;32;40;30;10;1;34;36;28;11
142347;Red;0;32;39;30;10;1;35;36;28;11
142348;Red;0;32;39;30;10;1;35;36;28;11
142349;Red;0;31;40;30;10;1;35;36;28;11
142350;Red;0;32;39;30;10;1;35;36;29;11
142351;Red;0;32;39;30;10;1;35;36;29;11
142352;Red;0;32;39;30;10;1;35;36;28;11
142353;Red;0;31;39;30;10;1;35;36;29;11
142354;Red;0;31;39;30;6;1;35;36;29;11
142355;Red;0;32;40;30;10;1;35;33;29;11
142356;Red;0;32;39;30;10;1;35;37;29;11
142357;Red;0;32;40;30;10;1;35;37;29;11
142358;Red;0;32;39;30;10;1;35;36;28;11
142359;Red;0;31;39;30;10;1;35;37;29;11
142360;Red;0;32;39;30;10;1;35;36;29;11
142361;Red;0;31;39;30;10;1;35;37;29;11
142362;Red;0;32;40;30;10;1;35;36;29;11
142363;Red;0;32;39;30;10;1;35;37;29;11
142364;Red;0;32;39;30;10;1;35;37;29;11
142365;Red;0;32;39;30;10;1;35;37;29;11
142366;Red;0;32;39;30;10;1;35;37;29;11
142367;Red;0;32;39;30;10;1;35;37;29;11
142368;Red;0;32;39;30;10;1;35;37;29;11
142369;Red;0;31;39;30;10;1;35;37;29;11
142370;Red;0;31;39;30;10;1;35;37;29;11
142371;Red;0;31;39;30;10;1;35;37;29;11
142372;Red;0;32;40;30;10;1;35;37;29;11
142373;Red;0;31;40;30;10;1;35;37;29;11
142374;Red;0;32;39;30;10;1;35;37;29;11
142375;Red;0;32;39;30;10;1;35;36;29;11
142376;Red;0;32;39;30;10;1;35;37;29;11
142377;Red;0;32;39;30;10;1;35;37;29;11
142378;Red;0;32;43;30;10;1;35;37;29;11
142379;Red;0;32;39;30;10;1;35;37;29;11
142380;Red;0;32;39;30;10;1;35;37;29;11
142381;Red;0;33;39;30;10;1;35;37;29;11
142382;Red;0;31;39;30;11;1;35;37;29;11
142383;Red;0;31;39;30;10;1;35;37;29;11
142384;Red;0;32;39;30;10;1;35;37;29;11
142385;Red;0;32;40;30;11;1;35;37;29;11
142386;Red;0;32;39;30;10;1;35;37;29;11
142387;Red;0;31;39;30;10;1;35;37;29;11
142388;Red;0;31;39;30;10;1;35;37;29;11
142389;Red;0;31;39;30;4;1;35;37;29;11
142390;Red;0;32;39;30;10;1;35;37;29;11
142391;Red;0;32;39;30;10;1;35;37;29;11
142392;Red;0;31;39;30;10;1;35;37;29;11
142393;Red;0;31;39;30;10;1;28;37;29;11
142394;Red;0;32;40;30;10;1;35;37;29;11
142395;Red;0;32;39;30;10;1;35;37;29;11
142396;Red;0;31;39;37;10;1;35;37;29;11
142397;Red;0;32;39;30;10;1;36;37;29;11
142398;Red;0;32;39;30;10;1;35;37;29;11
142399;Red;0;31;39;30;10;1;35;37;29;11
142400;Red;0;31;39;30;10;1;36;37;29;11
142401;Red;0;31;39;30;10;1;35;37;29;11
142402;Red;0;32;39;30;10;1;35;37;29;11
142403;Red;0;31;39;30;10;1;35;37;29;11
142404;Red;0;32;39;30;10;1;35;37;29;11
142405;Red;0;32;39;30;10;1;35;37;29;11
142406;Red;0;31;39;30;11;1;36;37;29;11
142407;Red;0;31;40;30;11;1;36;37;29;11
142408;Red;0;32;39;30;10;1;36;37;29;11
142409;Red;0;31;39;30;10;1;36;37;29;11
142410;Red;0;31;39;30;10;1;36;37;29;11
142411;Red;0;32;39;30;10;1;36;37;29;11
142412;Red;0;32;40;30;10;1;36;37;29;11
142413;Red;0;32;39;30;10;1;36;37;29;11
142414;Red;0;32;39;30;10;1;36;37;29;11
142415;Red;0;31;39;30;10;1;36;37;29;11
142416;Red;0;31;39;30;10;1;35;37;29;11
142417;Red;0;32;39;30;10;1;36;37;29;11
142418;Red;0;31;39;30;10;1;36;37;29;11
142419;Red;0;32;39;30;10;1;36;37;29;11
142420;Red;0;31;39;30;10;1;36;37;29;11
142421;Red;0;31;39;30;10;1;36;37;29;11
142422;Red;0;31;39;30;10;1;36;37;29;11
142423;Red;0;31;39;30;10;1;36;37;29;11
142424;Red;0;31;39;30;10;1;36;37;29;11
142425;Red;0;31;39;30;10;1;36;37;29;11
142426;Red;0;31;39;30;10;1;35;37;29;11
142427;Red;0;32;39;30;10;1;35;37;29;11
142428;Red;0;31;40;30;10;1;35;37;29;11
142429;Red;0;32;39;30;10;1;36;37;29;11
142430;Red;0;32;40;30;10;1;35;37;29;11
142431;Red;0;31;39;30;10;1;35;37;29;11
142432;Red;0;31;39;30;10;1;35;37;29;11
142433;Red;0;32;39;30;10;1;36;37;29;11
142434;Red;0;31;39;30;11;1;36;37;29;11
142435;Red;0;32;39;30;10;1;36;37;29;11
142436;Red;0;32;39;30;10;1;36;37;34;11
142437;Red;0;31;39;30;10;1;35;37;29;11
142438;Red;0;31;39;30;10;1;35;37;29;11
142439;Red;0;31;40;30;10;1;36;37;29;11
142440;Red;0;32;40;30;11;1;36;37;29;11
142441;Red;0;32;39;30;10;1;36;37;29;11
142442;Red;0;31;39;30;10;1;35;37;29;11
142443;Red;0;31;39;30;10;1;35;37;29;11
142444;Red;0;32;40;30;10;1;35;37;29;11
142445;Red;0;32;39;30;10;1;35;37;29;11
142446;Red;0;31;39;30;16;1;36;37;29;11
142447;Red;0;32;40;30;10;1;35;37;29;11
142448;Red;0;31;39;30;10;1;35;37;29;11
142449;Red;0;32;39;30;10;1;35;37;29;11
142450;Red;0;31;39;30;10;1;35;37;29;11
142451;Red;0;32;39;30;11;1;36;37;29;11
142452;Red;0;32;39;30;12;1;35;37;29;11
142453;Red;0;32;39;30;10;1;35;37;29;11
142454;Red;0;31;39;30;10;1;35;37;29;11
142455;Red;0;31;39;30;10;1;35;37;29;11
142456;Red;0;31;39;30;11;1;36;37;29;6
142457;Red;0;32;39;30;10;1;35;37;29;11
142458;Red;0;32;39;30;10;1;35;37;29;11
142459;Red;0;31;39;30;10;1;35;37;29;11
142460;Red;0;31;39;30;10;1;35;37;29;11
142461;Red;0;31;40;30;10;1;35;37;29;11
142462;Red;0;32;40;30;10;1;35;37;29;11
142463;Red;0;32;39;30;10;1;35;37;29;11
142464;Red;0;32;39;30;10;1;35;37;29;11
142465;Red;0;31;39;30;10;1;35;37;29;11
142466;Red;0;31;38;30;10;1;35;37;29;11
142467;Red;0;31;39;30;10;1;35;37;36;11
142468;Red;0;32;39;30;10;1;35;37;29;11
142469;Red;0;29;39;30;11;1;35;37;29;11
142470;Red;0;31;39;30;10;1;35;37;29;11
142471;Red;0;32;39;30;10;1;35;37;29;11
142472;Red;0;32;40;30;10;1;35;37;29;11
142473;Red;0;32;39;30;10;1;35;37;35;11
142474;Red;0;32;39;30;10;1;35;37;29;11
142475;Red;0;32;40;30;10;1;35;37;22;11
142476;Red;0;32;39;30;10;1;35;37;29;11
142477;Red;0;31;39;30;10;1;35;37;29;11
142478;Red;0;31;39;30;10;1;35;37;29;11
142479;Red;0;24;40;30;10;1;35;37;29;11
142480;Red;0;32;39;30;10;1;35;37;29;11
142481;Red;0;37;39;30;8;1;35;37;29;11
142482;Red;0;32;39;30;10;1;35;35;29;11
142483;Red;0;32;39;30;10;1;35;37;29;11
142484;Red;0;32;39;30;10;1;35;34;29;11
142485;Red;0;32;39;30;10;1;35;37;29;11
142486;Red;0;32;39;30;10;1;35;37;28;11
142487;Red;0;35;39;30;10;1;35;37;29;11
142488;Red;0;31;39;30;10;1;35;37;29;11
142489;Red;0;31;39;30;10;1;35;37;29;11
142490;Red;0;32;39;30;10;1;35;37;29;11
142491;Red;0;32;39;30;10;1;35;37;29;11
142492;Red;0;32;39;30;10;1;35;37;28;11
142493;Red;0;32;39;30;10;1;35;36;29;11
